text,true_label,prediction,correct
I made a money transaction but the recipient can't see it,transfer_not_received_by_recipient,activate_my_card,False
I tried to send someone money but they haven't received it.,transfer_not_received_by_recipient,cash_withdrawal_not_recognised,False
How long does it take for a transfer to get to a recipient?,transfer_not_received_by_recipient,transfer_timing,False
How can the recipient see my money transaction?,transfer_not_received_by_recipient,receiving_money,False
I transferred money but the recipient says it has not arrived. Why would this be?,transfer_not_received_by_recipient,receiving_money,False
The transfer I did hasn't arrived,transfer_not_received_by_recipient,card_arrival,False
how long do money transfers take?,transfer_not_received_by_recipient,exchange_rate,False
I transferred some money and it didint arrive,transfer_not_received_by_recipient,card_not_working,False
Where is the transfer I started?,transfer_not_received_by_recipient,transfer_into_account,False
transaction failed?,transfer_not_received_by_recipient,failed_transfer,False
"I just finished sending money, but it's not logging on the recipient side.",transfer_not_received_by_recipient,failed_transfer,False
I completed a money transaction but the recipient hasn't received it,transfer_not_received_by_recipient,pending_transfer,False
"I transferred the rent payment for my new place a couple days ago but the landlord says it's not there yet, despite showing up as done on my side. I checked the account number I sent it to and it's definitely correct. Can you please verify if the transaction really went through or not?",transfer_not_received_by_recipient,verify_my_identity,False
"I've just moved address from a place in Durham to a place in Walton-On-The-Naze.  I have a new landlord at my new house and they haven't got my payment but I know I sent it on time, can you check they got it please?",transfer_not_received_by_recipient,receiving_money,False
"Hey, I need some help figuring out way my transfer is not complete yet. My Landlord hasn't got the money yet.She should have received it by now.",transfer_not_received_by_recipient,failed_transfer,False
"The day before yesterday, I performed a transfer which was within this country. It still hasn't gone through. Can you check on that? The account number is definitely correct, as I've checked and double checked.",transfer_not_received_by_recipient,transfer_into_account,False
"I'm having a problem with a money transfer.  I sent some money to a friend a couple of hours ago, and they haven't received it yet.  Why hasn't it gotten to them? How long do transfers need to go through?",transfer_not_received_by_recipient,pending_transfer,False
I transferred some money but the receiver can't pick it up for some reason.,transfer_not_received_by_recipient,pending_transfer,False
Where is the transaction I made to a friend?,transfer_not_received_by_recipient,transaction_charged_twice,False
My friend still hasn't gotten a transaction I made.,transfer_not_received_by_recipient,pending_transfer,False
Im waiting for my transaction to go through.,transfer_not_received_by_recipient,transaction_charged_twice,False
I made a transaction and it is taking a very long time to go through.,transfer_not_received_by_recipient,transfer_timing,False
Is there a reason why my transaction is taking so long?,transfer_not_received_by_recipient,transfer_timing,False
How long will it take for my transaction to be completed?,transfer_not_received_by_recipient,pending_transfer,False
I sent some money and the receiver can't access it.,transfer_not_received_by_recipient,receiving_money,False
I sent my friend some money a few hours ago but she has not received it yet. She really needs it. How long does this take?,transfer_not_received_by_recipient,card_arrival,False
When will my funds transfer?,transfer_not_received_by_recipient,transfer_timing,False
"How long does it take for transfers to finish?  I sent funds to my pal, and she says that she has not gotten anything.",transfer_not_received_by_recipient,pending_transfer,False
"How long do transfers need to come through? I sent some money to a friend, she needs it urgently, but seems it's still not there yet after a couple hours.",transfer_not_received_by_recipient,exchange_rate,False
How long until my friend receives my transaction?,transfer_not_received_by_recipient,transfer_timing,False
Why hasn't my recipient received their money?,transfer_not_received_by_recipient,cash_withdrawal_not_recognised,False
I am still awaiting the completion of the transaction.,transfer_not_received_by_recipient,pending_transfer,False
I transferred some money but the recipient is having trouble withdrawing.,transfer_not_received_by_recipient,failed_transfer,False
"To add money to my account, what currencies can I use?",supported_cards_and_currencies,fiat_currency_support,False
I have 1 other US card.  Can you take that?,supported_cards_and_currencies,card_arrival,False
What currencies are accepted for adding money?,supported_cards_and_currencies,fiat_currency_support,False
What kind of currencies can I use to add money?,supported_cards_and_currencies,fiat_currency_support,False
I only own one other credit card from the USA. Will it be accepted?,supported_cards_and_currencies,exchange_via_app,False
"If I only have 1 other US card, can you take it?",supported_cards_and_currencies,card_arrival,False
Can I use my American Express to add money to my account?,supported_cards_and_currencies,pending_card_payment,False
Can I use American Express to add money into my account?,supported_cards_and_currencies,pending_card_payment,False
Will you accept my other card from the U.S.?,supported_cards_and_currencies,card_acceptance,False
What is accepted in regards to cards and currencies?,supported_cards_and_currencies,card_acceptance,False
Will you accept my other card?,supported_cards_and_currencies,card_acceptance,False
I would like to add money to my account through my American Express.,supported_cards_and_currencies,card_linking,False
Which cards do you guys support? I want to top up using my credit card.,supported_cards_and_currencies,card_linking,False
What credit cards are supported?,supported_cards_and_currencies,card_linking,False
How do I transfer funds from my American Express into my account?,supported_cards_and_currencies,transfer_into_account,False
How can I use American Express to add money to my account?,supported_cards_and_currencies,balance_not_updated_after_bank_transfer,False
"When adding money, what are the currencies you take?",supported_cards_and_currencies,exchange_rate,False
Which forms of currency are accepted?,supported_cards_and_currencies,fiat_currency_support,False
Are US credit cards accepted?,supported_cards_and_currencies,card_acceptance,False
why wouldn't you support american express? its a card i like and use often and i don't want to get a different one,supported_cards_and_currencies,visa_or_mastercard,False
Tell me which cards and what currency is supported.,supported_cards_and_currencies,activate_my_card,False
Which credit or debit cards can I use to top up?,supported_cards_and_currencies,card_payment_not_recognised,False
What options do I have in regards to payment?,supported_cards_and_currencies,declined_card_payment,False
I just have one other card from the US. Is that okay?,supported_cards_and_currencies,card_acceptance,False
What cards to do you support to top up.,supported_cards_and_currencies,top_up_by_card_charge,False
Do you accept other currencies besides US Dollars?,supported_cards_and_currencies,fiat_currency_support,False
Can I use any currency to add money?,supported_cards_and_currencies,receiving_money,False
Is my currency okay to add money with?,supported_cards_and_currencies,transfer_fee_charged,False
What cards and currencies will suffice?,supported_cards_and_currencies,activate_my_card,False
How can I use American Express to add funds to my account?,supported_cards_and_currencies,verify_source_of_funds,False
What cards and currencies are supported?,supported_cards_and_currencies,activate_my_card,False
What currencies or cards do you support for topping up?,supported_cards_and_currencies,topping_up_by_card,False
Where can I obtain my virtual card?,getting_virtual_card,card_arrival,False
I requested a virtual card but it is not showing up. Why?,getting_virtual_card,card_not_working,False
Where is the virtual card?,getting_virtual_card,card_arrival,False
how do i get a virtual card?,getting_virtual_card,activate_my_card,False
Where do I order a virtual card from?,getting_virtual_card,activate_my_card,False
Why did I not get a virtual card yet?,getting_virtual_card,pending_card_payment,False
Can you tell me where I can order a virtual card?,getting_virtual_card,order_physical_card,False
Is this where I order a virtual card?,getting_virtual_card,order_physical_card,False
What are the steps to getting a virtual card?,getting_virtual_card,card_arrival,False
Where can I order a virtual card?,getting_virtual_card,order_physical_card,False
I want one of those virtual cards!,getting_virtual_card,activate_my_card,False
Are virtual cards available to get?,getting_virtual_card,activate_my_card,False
Can I get a copy of the card by email?,getting_virtual_card,card_linking,False
Where do I find the virtual card?,getting_virtual_card,activate_my_card,False
why do i not have a virtual card,getting_virtual_card,why_verify_identity,False
"I thought I was going to get a virtual card but I haven't received it yet, how can we resolve this?",getting_virtual_card,card_not_working,False
Can I order a virtual card?,getting_virtual_card,order_physical_card,False
Where can I go to get a virtual card?,getting_virtual_card,activate_my_card,False
I would like a virtual card- where can I purchase one?,getting_virtual_card,card_acceptance,False
When should I receive my virtual card?,getting_virtual_card,card_arrival,False
I need to reorder my virtual card!,getting_virtual_card,order_physical_card,False
Can I have one of the virtual cards?,getting_virtual_card,activate_my_card,False
Can I use my card for payment all over the world?,card_acceptance,card_payment_not_recognised,False
Where can the card be used?,card_acceptance,card_linking,False
Can my card be used everywhere?,card_acceptance,card_not_working,False
Are there any limits on where I can use my card?,card_acceptance,disposable_card_limits,False
What stores can I sue my card?,card_acceptance,compromised_card,False
Can I use my card anywhere I want?,card_acceptance,activate_my_card,False
What are the rules to where I can use my card?,card_acceptance,activate_my_card,False
What places can I use my card?,card_acceptance,card_arrival,False
Does this card work everywhere?,card_acceptance,activate_my_card,False
Where can I use my card?,card_acceptance,card_arrival,False
"I am traveling to Germany, Will I be able to use my card there?",card_acceptance,card_arrival,False
What stores will take my credit card as payment?,card_acceptance,card_payment_not_recognised,False
Is there any place I cannot use my card?,card_acceptance,card_not_working,False
Will I be able to use my card anywhere?,card_acceptance,activate_my_card,False
Is my card usable anywhere?,card_acceptance,card_linking,False
Is it acceptable to use my card anywhere?,card_acceptance,activate_my_card,False
Where can I pay with my debit or credit card?,card_acceptance,card_payment_fee_charged,False
Where should my card work?,card_acceptance,card_arrival,False
places i can use the card,card_acceptance,card_linking,False
Can I use my card anywere?,card_acceptance,activate_my_card,False
Will any business take this card?,card_acceptance,activate_my_card,False
Will filling stations accept my card?,card_acceptance,activate_my_card,False
Where am I able to use the card?,card_acceptance,card_arrival,False
My top-up was cancelled; will I receive a refund?,top_up_reverted,Refund_not_showing_up,False
Is it possible to tell if my top up has reverted?,top_up_reverted,balance_not_updated_after_bank_transfer,False
"My top-up showed as complete, but it's no longer there! What's going on here?",top_up_reverted,top_up_failed,False
"Hi, i don't know what's going on i've just paid for my top up twice by accident can you help me get a refund please.",top_up_reverted,request_refund,False
It seems my top up is reverted?,top_up_reverted,reverted_card_payment?,False
The app wouldn't accept my top up.,top_up_reverted,activate_my_card,False
"I topped up my account and even though it was confirmed at first, the money isn't there anymore! why did this happen, and where did my money go?",top_up_reverted,receiving_money,False
"I believe my money did not go through with my top up, was there a problem on your end?",top_up_reverted,top_up_failed,False
I put money into my account for the minimum balance but the application didn't accept.,top_up_reverted,balance_not_updated_after_bank_transfer,False
Can you tell me if my top-up has been cancelled?,top_up_reverted,automatic_top_up,False
I got topped up but the application reverted it.,top_up_reverted,card_not_working,False
I think my top-up was cancelled.,top_up_reverted,cancel_transfer,False
I believed crypto top up with something you offered. This does not seem to be working. The money has been removed from my account though so what's going on?,top_up_reverted,exchange_rate,False
I topped up but the app reverted it,top_up_reverted,card_linking,False
I went to top up and it is no longer there.  Was it sent back?,top_up_reverted,card_linking,False
What happened to my top-up?,top_up_reverted,pending_top_up,False
Can you tell me why my top up was reverted?,top_up_reverted,transfer_into_account,False
For what reason would a top up be reverted and returned to my account?,top_up_reverted,balance_not_updated_after_bank_transfer,False
"When I topped up, the app reverted my funds.",top_up_reverted,reverted_card_payment?,False
I tryed to make a top-up with cryptocurrency but the payment was referted.,top_up_reverted,Refund_not_showing_up,False
The app reverted my action when I topped up.,top_up_reverted,cancel_transfer,False
"I see my top-up was canceled, but why?",top_up_reverted,pending_top_up,False
Causes of top-up cancellation,top_up_reverted,pending_top_up,False
The app reverted what I topped up.,top_up_reverted,reverted_card_payment?,False
Im very upset as my top-up was canceled and I have no idea why.,top_up_reverted,cancel_transfer,False
On my last transaction it seem that my top-up was not successful.,top_up_reverted,failed_transfer,False
I'd like to know why my top-up was canceled please.,top_up_reverted,terminate_account,False
I tried making an update to my balance using cheque just yesterday but it doesn't appear to have worked. Should this not be a faster process? I need you to please check over my account because something has went wrong.,balance_not_updated_after_cheque_or_cash_deposit,transfer_into_account,False
Is there a reason why my account isn't updating because I used a check to  balance my account?,balance_not_updated_after_cheque_or_cash_deposit,transfer_into_account,False
"I don't know why the deposit I made a week ago still hasn't showed up, I really need the money now.",balance_not_updated_after_cheque_or_cash_deposit,wrong_amount_of_cash_received,False
I made a cash deposit almost a week ago but it's still not there!! please sort this out asap I need the money,balance_not_updated_after_cheque_or_cash_deposit,order_physical_card,False
How can I get the cash deposit to show up on my account?,balance_not_updated_after_cheque_or_cash_deposit,card_swallowed,False
When will I see the cash I deposited this morning as available?,balance_not_updated_after_cheque_or_cash_deposit,pending_cash_withdrawal,False
cash from this morning has not deposited,balance_not_updated_after_cheque_or_cash_deposit,transfer_not_received_by_recipient,False
Where is the cash from my cheque I recently deposited?,balance_not_updated_after_cheque_or_cash_deposit,cash_withdrawal_charge,False
Cash deposit to my account but it has not appeared.,balance_not_updated_after_cheque_or_cash_deposit,cash_withdrawal_not_recognised,False
"When I deposit cheques and cash, my balance does not update.",balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_bank_transfer,False
I made a deposit this morning but it is still pending?,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_bank_transfer,False
cash deposit to my account has shown a red flag.,balance_not_updated_after_cheque_or_cash_deposit,exchange_via_app,False
I have paid money into my account but it doesn't show.,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_bank_transfer,False
The balance on my account wasn't updated after I made a depost.,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_bank_transfer,False
Are cheques accepted to my account? Mine didn't seem to work.,balance_not_updated_after_cheque_or_cash_deposit,cash_withdrawal_not_recognised,False
I deposited a check but my balance is still the same.,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_bank_transfer,False
IM still waiting for my account to update from a cash deposit?,balance_not_updated_after_cheque_or_cash_deposit,pending_transfer,False
Where is my deposit?,balance_not_updated_after_cheque_or_cash_deposit,transfer_into_account,False
My cash deposit from a week ago hasn't shown up. I need the money - how quickly can you sort this out?,balance_not_updated_after_cheque_or_cash_deposit,cash_withdrawal_not_recognised,False
Why didn't my balance update after my cash or checque deposit?,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_bank_transfer,False
Why is the cash deposit not showing up in my account?,balance_not_updated_after_cheque_or_cash_deposit,cash_withdrawal_not_recognised,False
I made a deposit of cash and check that has not been added to my balance.,balance_not_updated_after_cheque_or_cash_deposit,pending_transfer,False
Why hasn't my balance increased after depositing a check?,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_bank_transfer,False
Why does my account not accept cash deposits?,balance_not_updated_after_cheque_or_cash_deposit,card_swallowed,False
What happened to the cash that I tried to deposit into my account? It's gone!,balance_not_updated_after_cheque_or_cash_deposit,cash_withdrawal_not_recognised,False
"I had a cheque deposited, but I still haven't seen the cash.",balance_not_updated_after_cheque_or_cash_deposit,card_swallowed,False
"A cheque deposit hasn't posted to my account, when will my balance update?",balance_not_updated_after_cheque_or_cash_deposit,transfer_into_account,False
I sent a cheque  a few days ago and nothing has happened to my account yet. Can you please check on this for me?,balance_not_updated_after_cheque_or_cash_deposit,terminate_account,False
How long does it take to process cheque deposits?,balance_not_updated_after_cheque_or_cash_deposit,card_swallowed,False
How come my cash deposit is not showing up. This can't be right. There must be some mistake. Where did my cash go. You better not have lost it as I need this money asap.,balance_not_updated_after_cheque_or_cash_deposit,cash_withdrawal_not_recognised,False
I deposited cash this morning and I am still waiting,balance_not_updated_after_cheque_or_cash_deposit,pending_card_payment,False
Balance hasn't been updated following a cheque or cash deposit,balance_not_updated_after_cheque_or_cash_deposit,pending_card_payment,False
I tired to deposit some cash into my account but it's not there,balance_not_updated_after_cheque_or_cash_deposit,cash_withdrawal_not_recognised,False
"I sent you a cheque couple days ago, nothing happened to my account yet! This is unacceptable, where is my money??",balance_not_updated_after_cheque_or_cash_deposit,card_payment_not_recognised,False
I have a strange payment in my statement,card_payment_not_recognised,receiving_money,False
There is a charge on my card that I did not make,card_payment_not_recognised,card_payment_fee_charged,False
I saw a payment i did not do,card_payment_not_recognised,card_payment_wrong_exchange_rate,False
There is a payment that is not mine in the app.  Please advise/,card_payment_not_recognised,reverted_card_payment?,False
What should I do if I see a payment I didn't make?,card_payment_not_recognised,apple_pay_or_google_pay,False
I found an unauthorized card payment,card_payment_not_recognised,compromised_card,False
there is a transaction on my account that i didnt make,card_payment_not_recognised,transaction_charged_twice,False
I don't recall making that payment?,card_payment_not_recognised,card_arrival,False
There are some payments with my card that I don't know where they are coming from. Just checked today and it's been since a couple days as well! What to I do? Can I revert this retrospectively? My card needs to be frozen immediately as well!,card_payment_not_recognised,reverted_card_payment?,False
There are some strange charges on my card that I didn't make from a few days ago.  Is my card stolen and if so should I cancel it?  Will I get refunded the charges?,card_payment_not_recognised,compromised_card,False
Why would there be a payment on my account I don't recognize?,card_payment_not_recognised,wrong_amount_of_cash_received,False
There is a payment that is not mine.,card_payment_not_recognised,declined_card_payment,False
Can you freeze my account?  I just saw there are transactions on my account that I don't recognize.  How can I fix this?,card_payment_not_recognised,terminate_account,False
There is a card payment I do not recognise.,card_payment_not_recognised,card_not_working,False
Payment i did not do,card_payment_not_recognised,receiving_money,False
"Please put a freeze on my card,  I am worried there has been some payments on it and I don't know what for.",card_payment_not_recognised,card_not_working,False
I think my statement has a fraudulent charge,card_payment_not_recognised,compromised_card,False
"I'm concerned about a payment that has recently been made on my card.  I do not recognize the name that the transaction went to, can you help me?",card_payment_not_recognised,card_acceptance,False
What should I do to get transactions off of my account if I didn't make them?  My card must have been compromised and I need to freeze it asap!,card_payment_not_recognised,terminate_account,False
What can I do about some payments on my card I didn't make.  Please put a freeze on my card till we can figure this out.,card_payment_not_recognised,card_not_working,False
I have an unauthorized transaction on my statement,card_payment_not_recognised,cash_withdrawal_not_recognised,False
I don't know where this transaction came from?,card_payment_not_recognised,compromised_card,False
I see a charge on my account that I don't recall making. I feel like my account may have been compromised.,card_payment_not_recognised,terminate_account,False
Somebody used my card to make a purchase,card_payment_not_recognised,card_acceptance,False
There's a recent charge on my card that I know I didn't make because I've never seen the name before. Can we investigate this?,card_payment_not_recognised,card_payment_fee_charged,False
Some of my card payments look different than where I purchased products from. Why is that?,card_payment_not_recognised,order_physical_card,False
I think there has been a purchase made that wasn't by me.,card_payment_not_recognised,receiving_money,False
There is a fraudulent charge on my statement.,card_payment_not_recognised,compromised_card,False
What is the payment in my account that I did not do?,card_payment_not_recognised,transfer_into_account,False
"I no longer live at my address on file, how do I change it?",edit_personal_details,change_pin,False
How to change my address.,edit_personal_details,change_pin,False
"got married, need to change account name",edit_personal_details,transfer_into_account,False
My address has changed.,edit_personal_details,change_pin,False
got married and need to change name,edit_personal_details,change_pin,False
My address has updated and I need to change it.,edit_personal_details,change_pin,False
I need help changing my last name on my account.,edit_personal_details,change_pin,False
I need to change my name since I got married,edit_personal_details,change_pin,False
I want to change my address.,edit_personal_details,change_pin,False
I need to update my current address,edit_personal_details,balance_not_updated_after_bank_transfer,False
I have moved.  Where can I update my details?,edit_personal_details,country_support,False
I want to change my name.,edit_personal_details,change_pin,False
Should I just wait until the post office sends a change of address form?,edit_personal_details,change_pin,False
I need to change my name what do I do?,edit_personal_details,change_pin,False
How do I change my address?,edit_personal_details,change_pin,False
What do I need to do to change the address on my account?,edit_personal_details,change_pin,False
Why do you require so many details about my identity?,why_verify_identity,verify_my_identity,False
I'd rather not verify my identity.,why_verify_identity,verify_my_identity,False
do I need to verify my identity every time I log into my account?,why_verify_identity,verify_my_identity,False
Why am I required to verify my identity?,why_verify_identity,unable_to_verify_identity,False
Can I make transfers before identity verification?,why_verify_identity,verify_my_identity,False
What is the need to verify my identity?,why_verify_identity,verify_my_identity,False
Do I have to do the identity check?,why_verify_identity,verify_my_identity,False
Can I use my account without verifying my identity?,why_verify_identity,verify_my_identity,False
Why is identity verification mandatory?,why_verify_identity,unable_to_verify_identity,False
Do I have to do an identity check?,why_verify_identity,verify_my_identity,False
I would like to not have to do the identity verification.,why_verify_identity,unable_to_verify_identity,False
"Can I still use my account, even though the identity verification has not passed yet?",why_verify_identity,unable_to_verify_identity,False
Why do you require all my identity details?,why_verify_identity,verify_my_identity,False
Why do you need so much information to verify my identity?,why_verify_identity,unable_to_verify_identity,False
I don't like that I have to fill out so much information about my identity.,why_verify_identity,verify_my_identity,False
What is the point of an identity check?,why_verify_identity,verify_my_identity,False
How come you need to know my identity?,why_verify_identity,verify_my_identity,False
"May I use my account now, even though the identity verification has not gone through yet?",why_verify_identity,verify_my_identity,False
Do I need to verify my identity to use my account?,why_verify_identity,verify_my_identity,False
Why am I required to do an identity check?,why_verify_identity,verify_my_identity,False
Why am I being asked to have an identity check,why_verify_identity,verify_my_identity,False
Can i make transactions before identity verification is complete?,why_verify_identity,unable_to_verify_identity,False
Do I really need to verify my identity?,why_verify_identity,verify_my_identity,False
Why do I have to give you all of my identification details?,why_verify_identity,edit_personal_details,False
Why do you require so many identity details?,why_verify_identity,unable_to_verify_identity,False
"Since my id hasn't been verified, when can I use my account?",why_verify_identity,verify_my_identity,False
I won't verify my identity.,why_verify_identity,verify_my_identity,False
I want to skip verification of my identity.,why_verify_identity,unable_to_verify_identity,False
I do not wish to verify my identity.,why_verify_identity,verify_my_identity,False
Why do I have to verify my identity?,why_verify_identity,verify_my_identity,False
what is the identity check?,why_verify_identity,verify_my_identity,False
What other methods are there to verify my identity?,why_verify_identity,unable_to_verify_identity,False
Do I need to verify my identity?,why_verify_identity,verify_my_identity,False
Do I need to verify my identity each time I wish to use my account?,why_verify_identity,verify_my_identity,False
Can I use my account if the identity verification is not complete?,why_verify_identity,unable_to_verify_identity,False
Why is it asking me to verify my identity,why_verify_identity,verify_my_identity,False
Do I have to verify my identity?,why_verify_identity,verify_my_identity,False
Why do you need to know so much about me,why_verify_identity,verify_my_identity,False
Why did I need to verfiy my identity?,why_verify_identity,verify_my_identity,False
I cannot verify my identity,unable_to_verify_identity,verify_my_identity,False
I do not have what is required to prove my identity,unable_to_verify_identity,verify_my_identity,False
Why doesn't the app believe I am who I say I am?,unable_to_verify_identity,why_verify_identity,False
It is impossible to verify my identity,unable_to_verify_identity,verify_my_identity,False
The app doesn't know it's me.,unable_to_verify_identity,edit_personal_details,False
app does not recognize me,unable_to_verify_identity,verify_my_identity,False
Help my verify my id.,unable_to_verify_identity,verify_my_identity,False
The app failed to verify my identity.,unable_to_verify_identity,verify_my_identity,False
I can't prove my identity.,unable_to_verify_identity,verify_my_identity,False
The app will not let me into my account.,unable_to_verify_identity,terminate_account,False
I am having trouble proving my identity.,unable_to_verify_identity,why_verify_identity,False
I cannot prove my own identity.,unable_to_verify_identity,verify_my_identity,False
My ID won't be verified!,unable_to_verify_identity,verify_my_identity,False
I can not get the app to know it is me.,unable_to_verify_identity,transfer_into_account,False
I can't verify my identity.,unable_to_verify_identity,verify_my_identity,False
The app doesn't believe that I am me,unable_to_verify_identity,verify_my_identity,False
What's with not verifying my Id?,unable_to_verify_identity,verify_my_identity,False
What do i need to verify my id?,unable_to_verify_identity,verify_my_identity,False
How do I show this stupid system that this is really my identity?,unable_to_verify_identity,verify_my_identity,False
I a having trouble proving my identity,unable_to_verify_identity,verify_my_identity,False
How long will it take for my ID to verify?,unable_to_verify_identity,verify_my_identity,False
app doesnt think its me,unable_to_verify_identity,verify_my_identity,False
The app won't let me log in as myself.,unable_to_verify_identity,failed_transfer,False
Why can't I verify my id?,unable_to_verify_identity,why_verify_identity,False
What do I do with my card PIN?,get_physical_card,card_linking,False
Is the PIN delivered separately?,get_physical_card,exchange_via_app,False
I do not have my pin,get_physical_card,pin_blocked,False
Are PIN separately?,get_physical_card,why_verify_identity,False
I cannot seem to find my PIN. Where is it?,get_physical_card,passcode_forgotten,False
How do I set-up my PIN for the new card?,get_physical_card,activate_my_card,False
How do I find my card PIN?,get_physical_card,card_not_working,False
is my card PIN saved in the app,get_physical_card,change_pin,False
I don't know where to look to find my PIN.,get_physical_card,change_pin,False
where in the app can i find out about my new pin,get_physical_card,change_pin,False
Where in the app can I find my PIN?,get_physical_card,change_pin,False
I just got my new card but am not sure how to check its PIN.,get_physical_card,activate_my_card,False
do i need a pin,get_physical_card,pin_blocked,False
"If I need a PIN for my card, where is it located?",get_physical_card,change_pin,False
what is my card PIN,get_physical_card,change_pin,False
And what about the Card's PIN?,get_physical_card,card_linking,False
About this card PIN?,get_physical_card,pin_blocked,False
I received my card but not my PIN.,get_physical_card,pin_blocked,False
Why can't I see my PIN?,get_physical_card,unable_to_verify_identity,False
what is the process for setting up a pin,get_physical_card,change_pin,False
Does my PIN come with my card?,get_physical_card,why_verify_identity,False
Where can I find the card PIN?,get_physical_card,card_linking,False
Why isn't my PIN available yet?,get_physical_card,unable_to_verify_identity,False
Is my PIN located on my account somewhere?,get_physical_card,compromised_card,False
"Please help in finding my card PIN, thank you!",get_physical_card,change_pin,False
Where is my PIN number located?,get_physical_card,compromised_card,False
I still don't have my pin.,get_physical_card,pin_blocked,False
So what about the card PIN?,get_physical_card,card_linking,False
I cannot locate the card PIN.,get_physical_card,card_linking,False
I need my PIN,get_physical_card,change_pin,False
Where can I find my PIN?,get_physical_card,change_pin,False
When do I receive my PIN,get_physical_card,change_pin,False
Help me find my card pin!,get_physical_card,pin_blocked,False
Is PIN delivered separately?,get_physical_card,change_pin,False
I can not find my card pin.,get_physical_card,card_not_working,False
What do I need to do for a PIN?,get_physical_card,change_pin,False
Why can't I find my PIN?,get_physical_card,unable_to_verify_identity,False
Where is the card PIN?,get_physical_card,card_linking,False
What is my card's PIN?,get_physical_card,change_pin,False
where can user find pin?,get_physical_card,change_pin,False
I like to Mastercard rather than Visa.,visa_or_mastercard,activate_my_card,False
Do you guys accept Visa or Mastercard?,visa_or_mastercard,pending_card_payment,False
Are both Visa and Mastercard accepted?,visa_or_mastercard,card_acceptance,False
Do you guys accept mastercard or visa?,visa_or_mastercard,exchange_rate,False
Are both Visa and Mastercard offered?,visa_or_mastercard,why_verify_identity,False
Can you give me a visa?,visa_or_mastercard,request_refund,False
How to decide if I get a Visa or Mastercard?,visa_or_mastercard,activate_my_card,False
Can I get a mastercard?,visa_or_mastercard,activate_my_card,False
What steps must I follow to get a Visa credit card?,visa_or_mastercard,card_acceptance,False
I'd rather get a Mastercard,visa_or_mastercard,card_payment_not_recognised,False
Do I get a choice between Visa and Mastercard?,visa_or_mastercard,pending_card_payment,False
What do I have to do to get a Visa credit card?,visa_or_mastercard,activate_my_card,False
May I choose between Visa and Mastercard?,visa_or_mastercard,declined_card_payment,False
Am I allowed to use any card to make a payment?,visa_or_mastercard,activate_my_card,False
What are the available cards?,visa_or_mastercard,card_linking,False
I want to get Visa and Mastercard,visa_or_mastercard,card_linking,False
Am I able to choose my card?,visa_or_mastercard,card_acceptance,False
Do you do Visa or Mastercard?,visa_or_mastercard,card_linking,False
I would like to apply for a visa card.,visa_or_mastercard,activate_my_card,False
Do I get to choose between Visa and Mastercard?,visa_or_mastercard,activate_my_card,False
We need both a visa and a Mastercard.,visa_or_mastercard,card_linking,False
Hello. Can you tell me if you use Visa or Mastercard?,visa_or_mastercard,get_physical_card,False
I'd like more information about choosing a Visa or Mastercard.,visa_or_mastercard,change_pin,False
Do you have Visa or Matercard?,visa_or_mastercard,card_linking,False
Is it possible to have both a Visa and a Mastercard from you?,visa_or_mastercard,card_payment_not_recognised,False
I like Mastercard better.,visa_or_mastercard,change_pin,False
Do you offer Visa or Mastercard?,visa_or_mastercard,activate_my_card,False
Is it possible to receive a Visa and a MasterCard?,visa_or_mastercard,card_linking,False
What major card payments are accepted?,visa_or_mastercard,card_acceptance,False
Is Visa or Mastercard available?,visa_or_mastercard,card_linking,False
Can you let me know if Visa is among the card scheme assignments?,visa_or_mastercard,activate_my_card,False
Do you use Mastercard or Visa?,visa_or_mastercard,get_physical_card,False
Is it possible to get a Visa here?,visa_or_mastercard,lost_or_stolen_phone,False
WHERE IS MY MONEY I WAS USING MY CARD AND IT DISAPPEARED,topping_up_by_card,card_not_working,False
What is the process for using my credit card to transfer money?,topping_up_by_card,transfer_into_account,False
How do I top up my card using your app? I'm new to this.,topping_up_by_card,card_swallowed,False
Can friends add to my account,topping_up_by_card,transfer_into_account,False
Why can't I see my topup in my wallet anymore?,topping_up_by_card,pending_top_up,False
Use credit card to transfer money,topping_up_by_card,card_payment_fee_charged,False
How do my friends top up my account,topping_up_by_card,transfer_into_account,False
"I followed the instructions to transfer money using my card, but then the money disappeared and I don't know what happened.",topping_up_by_card,failed_transfer,False
Where's the money that got charged to my card? It's not showing up in my account balance,topping_up_by_card,activate_my_card,False
how can i top up?,topping_up_by_card,transfer_into_account,False
"I am missing some funds from my account - I tried to transfer them using my credit card number, and it disappeared.",topping_up_by_card,transfer_into_account,False
I have friends that would like to top-up my account is that possible?,topping_up_by_card,verify_top_up,False
How do I transfer money using a credit card?,topping_up_by_card,receiving_money,False
Can I give my friends access to my account so they can top it up for me?,topping_up_by_card,transfer_into_account,False
"I did a top-up, but I'm not seeing it in my wallet yet.",topping_up_by_card,card_payment_not_recognised,False
