text,true_label,prediction,correct
I want a virtual card!,getting_virtual_card,get_disposable_virtual_card,False
Are virtual cards available to get?,getting_virtual_card,get_disposable_virtual_card,False
Can I get a copy of the card by email?,getting_virtual_card,card_linking,False
Please help me get a virtual card.,getting_virtual_card,get_disposable_virtual_card,False
Can I order a virtual card?,getting_virtual_card,get_disposable_virtual_card,False
Where can I go to get a virtual card?,getting_virtual_card,get_disposable_virtual_card,False
When should I receive my virtual card?,getting_virtual_card,card_delivery_estimate,False
Where can I get a virtual card?,getting_virtual_card,get_disposable_virtual_card,False
Is there a way to obtain a virtual card?,getting_virtual_card,get_disposable_virtual_card,False
Can I have one of the virtual cards?,getting_virtual_card,get_disposable_virtual_card,False
Who accepts this card?,card_acceptance,supported_cards_and_currencies,False
Can I use my card for payment all over the world?,card_acceptance,card_payment_not_recognised,False
It will be fine to use at any establishment that accepts Mastercard.,card_acceptance,visa_or_mastercard,False
Where can the card be used?,card_acceptance,card_linking,False
Can my card be used everywhere?,card_acceptance,card_linking,False
Are there any limits on where I can use my card?,card_acceptance,getting_spare_card,False
What stores can I sue my card?,card_acceptance,compromised_card,False
Can I use my card anywhere I want?,card_acceptance,order_physical_card,False
What are the rules to where I can use my card?,card_acceptance,activate_my_card,False
What places will accept my card for payment?,card_acceptance,supported_cards_and_currencies,False
Does this card work everywhere?,card_acceptance,card_not_working,False
Where can I use my card?,card_acceptance,card_linking,False
Which outlets accept my card?,card_acceptance,supported_cards_and_currencies,False
What stores will take my credit card as payment?,card_acceptance,supported_cards_and_currencies,False
Is there any place I cannot use my card?,card_acceptance,card_not_working,False
Is my card usable anywhere?,card_acceptance,card_not_working,False
Where can I pay with my debit or credit card?,card_acceptance,card_payment_not_recognised,False
Where should my card work?,card_acceptance,card_arrival,False
places i can use the card,card_acceptance,card_linking,False
Can I make online purchases with my card?,card_acceptance,order_physical_card,False
Does every place of business accept this card?,card_acceptance,supported_cards_and_currencies,False
Will filling stations accept my card?,card_acceptance,supported_cards_and_currencies,False
Where am I able to use the card?,card_acceptance,card_linking,False
What can I use my card to pay for?,card_acceptance,card_payment_fee_charged,False
Is it possible to tell if my top up has reverted?,top_up_reverted,pending_top_up,False
"Hi, i don't know what's going on i've just paid for my top up twice by accident can you help me get a refund please.",top_up_reverted,request_refund,False
The app wouldn't accept my top up.,top_up_reverted,top_up_failed,False
"I topped up my account and even though it was confirmed at first, the money isn't there anymore! why did this happen, and where did my money go?",top_up_reverted,balance_not_updated_after_bank_transfer,False
"I believe my money did not go through with my top up, was there a problem on your end?",top_up_reverted,top_up_failed,False
I put money into my account for the minimum balance but the application didn't accept.,top_up_reverted,reverted_card_payment?,False
Why would my top up be cancelled?,top_up_reverted,top_up_failed,False
There appears to have been a reversion in my top up,top_up_reverted,pending_top_up,False
I think my top-up was cancelled.,top_up_reverted,top_up_failed,False
I believed crypto top up with something you offered. This does not seem to be working. The money has been removed from my account though so what's going on?,top_up_reverted,topping_up_by_card,False
I went to top up and it is no longer there.  Was it sent back?,top_up_reverted,pending_top_up,False
"When I topped up, the app reverted my funds.",top_up_reverted,reverted_card_payment?,False
I tryed to make a top-up with cryptocurrency but the payment was referted.,top_up_reverted,top_up_failed,False
The app reverted my action when I topped up.,top_up_reverted,reverted_card_payment?,False
Was my top up reversed?,top_up_reverted,pending_top_up,False
"I see my top-up was canceled, but why?",top_up_reverted,top_up_failed,False
Do you know if my top-up has been cancelled?,top_up_reverted,top_up_failed,False
Causes of top-up cancellation,top_up_reverted,cancel_transfer,False
The app reverted what I topped up.,top_up_reverted,change_pin,False
Im very upset as my top-up was canceled and I have no idea why.,top_up_reverted,top_up_failed,False
How come I don't see my deposit in my account yet?,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_bank_transfer,False
I made a cash deposit almost a week ago but it's still not there!! please sort this out asap I need the money,balance_not_updated_after_cheque_or_cash_deposit,card_payment_not_recognised,False
When will I see the cash I deposited this morning as available?,balance_not_updated_after_cheque_or_cash_deposit,pending_cash_withdrawal,False
cash from this morning has not deposited,balance_not_updated_after_cheque_or_cash_deposit,pending_transfer,False
"When I deposit cheques and cash, my balance does not update.",balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_bank_transfer,False
I made a deposit this morning but it is still pending?,balance_not_updated_after_cheque_or_cash_deposit,pending_transfer,False
cash deposit to my account has shown a red flag.,balance_not_updated_after_cheque_or_cash_deposit,wrong_amount_of_cash_received,False
I have paid money into my account but it doesn't show.,balance_not_updated_after_cheque_or_cash_deposit,transfer_timing,False
The balance on my account wasn't updated after I made a depost.,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_bank_transfer,False
Are cheques accepted to my account? Mine didn't seem to work.,balance_not_updated_after_cheque_or_cash_deposit,unable_to_verify_identity,False
Where is my deposit?,balance_not_updated_after_cheque_or_cash_deposit,verify_source_of_funds,False
My cash deposit from a week ago hasn't shown up. I need the money - how quickly can you sort this out?,balance_not_updated_after_cheque_or_cash_deposit,pending_top_up,False
I made a deposit of cash and check that has not been added to my balance.,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_bank_transfer,False
Why does my account not accept cash deposits?,balance_not_updated_after_cheque_or_cash_deposit,declined_cash_withdrawal,False
What happened to the cash that I tried to deposit into my account? It's gone!,balance_not_updated_after_cheque_or_cash_deposit,cash_withdrawal_not_recognised,False
I deposited cash this morning and I am still waiting,balance_not_updated_after_cheque_or_cash_deposit,pending_cash_withdrawal,False
I tired to deposit some cash into my account but it's not there,balance_not_updated_after_cheque_or_cash_deposit,cash_withdrawal_not_recognised,False
There is a charge on my card that I did not make,card_payment_not_recognised,extra_charge_on_statement,False
I saw a payment i did not do,card_payment_not_recognised,declined_card_payment,False
An unauthorized payment is in my app,card_payment_not_recognised,reverted_card_payment?,False
What should I do if I see a payment I didn't make?,card_payment_not_recognised,direct_debit_payment_not_recognised,False
I found an unauthorized card payment,card_payment_not_recognised,declined_card_payment,False
I don't recall making that payment?,card_payment_not_recognised,direct_debit_payment_not_recognised,False
There are some payments with my card that I don't know where they are coming from. Just checked today and it's been since a couple days as well! What to I do? Can I revert this retrospectively? My card needs to be frozen immediately as well!,card_payment_not_recognised,reverted_card_payment?,False
Why would there be a payment on my account I don't recognize?,card_payment_not_recognised,declined_card_payment,False
I have a payment I didn't do,card_payment_not_recognised,declined_card_payment,False
There is a payment that is not mine.,card_payment_not_recognised,direct_debit_payment_not_recognised,False
There is a card payment I do not recognise.,card_payment_not_recognised,direct_debit_payment_not_recognised,False
I don't recognise a card payment,card_payment_not_recognised,direct_debit_payment_not_recognised,False
"Please put a freeze on my card,  I am worried there has been some payments on it and I don't know what for.",card_payment_not_recognised,card_swallowed,False
I think my statement has a fraudulent charge,card_payment_not_recognised,compromised_card,False
What should I do to get transactions off of my account if I didn't make them?  My card must have been compromised and I need to freeze it asap!,card_payment_not_recognised,terminate_account,False
I have a payment listed in error.,card_payment_not_recognised,pending_card_payment,False
I don't know where this transaction came from?,card_payment_not_recognised,verify_source_of_funds,False
I see a charge on my account that I don't recall making. I feel like my account may have been compromised.,card_payment_not_recognised,compromised_card,False
There's a recent charge on my card that I know I didn't make because I've never seen the name before. Can we investigate this?,card_payment_not_recognised,card_swallowed,False
Some of my card payments look different than where I purchased products from. Why is that?,card_payment_not_recognised,reverted_card_payment?,False
There is a strange payment on my statement. What should I do?,card_payment_not_recognised,receiving_money,False
I think there has been a purchase made that wasn't by me.,card_payment_not_recognised,request_refund,False
There is a fraudulent charge on my statement.,card_payment_not_recognised,extra_charge_on_statement,False
What is the payment in my account that I did not do?,card_payment_not_recognised,declined_card_payment,False
In my statement there is a payment that is I do not recognize,card_payment_not_recognised,direct_debit_payment_not_recognised,False
Why do you require so many details about my identity?,why_verify_identity,verify_my_identity,False
I'd rather not verify my identity.,why_verify_identity,unable_to_verify_identity,False
do I need to verify my identity every time I log into my account?,why_verify_identity,verify_my_identity,False
Why am I required to verify my identity?,why_verify_identity,verify_my_identity,False
Can I make transfers before identity verification?,why_verify_identity,verify_my_identity,False
What is the need to verify my identity?,why_verify_identity,verify_my_identity,False
Do I have to do the identity check?,why_verify_identity,verify_my_identity,False
Can I use my account without verifying my identity?,why_verify_identity,verify_my_identity,False
Why is identity verification mandatory?,why_verify_identity,verify_my_identity,False
Do I have to do an identity check?,why_verify_identity,verify_my_identity,False
I would like to not have to do the identity verification.,why_verify_identity,verify_my_identity,False
"Can I still use my account, even though the identity verification has not passed yet?",why_verify_identity,verify_my_identity,False
Why do you require all my identity details?,why_verify_identity,verify_my_identity,False
Why do you need so much information to verify my identity?,why_verify_identity,verify_my_identity,False
What is the purpose for the identity check,why_verify_identity,verify_my_identity,False
I don't like that I have to fill out so much information about my identity.,why_verify_identity,unable_to_verify_identity,False
What is the point of an identity check?,why_verify_identity,verify_my_identity,False
How come you need to know my identity?,why_verify_identity,verify_my_identity,False
"May I use my account now, even though the identity verification has not gone through yet?",why_verify_identity,verify_my_identity,False
Do I need to verify my identity to use my account?,why_verify_identity,verify_my_identity,False
Why am I required to do an identity check?,why_verify_identity,verify_my_identity,False
Why am I being asked to have an identity check,why_verify_identity,verify_my_identity,False
Do I really need to verify my identity?,why_verify_identity,verify_my_identity,False
Why do I have to give you all of my identification details?,why_verify_identity,verify_my_identity,False
Why do you require so many identity details?,why_verify_identity,verify_my_identity,False
"Since my id hasn't been verified, when can I use my account?",why_verify_identity,change_pin,False
I won't verify my identity.,why_verify_identity,verify_my_identity,False
I want to skip verification of my identity.,why_verify_identity,verify_my_identity,False
I do not wish to verify my identity.,why_verify_identity,verify_my_identity,False
Why do I have to verify my identity?,why_verify_identity,unable_to_verify_identity,False
what is the identity check?,why_verify_identity,verify_my_identity,False
What other methods are there to verify my identity?,why_verify_identity,verify_my_identity,False
Do I need to verify my identity?,why_verify_identity,verify_my_identity,False
Can I use my account if the identity verification is not complete?,why_verify_identity,activate_my_card,False
Why is it asking me to verify my identity,why_verify_identity,unable_to_verify_identity,False
Do I have to verify my identity?,why_verify_identity,verify_my_identity,False
Why do you need to know so much about me,why_verify_identity,unable_to_verify_identity,False
Why did I need to verfiy my identity?,why_verify_identity,verify_my_identity,False
I cannot verify my identity,unable_to_verify_identity,verify_my_identity,False
I do not have what is required to prove my identity,unable_to_verify_identity,verify_my_identity,False
Why doesn't the app believe I am who I say I am?,unable_to_verify_identity,verify_my_identity,False
I am having trouble verifying my identity.,unable_to_verify_identity,verify_my_identity,False
what do i do if my verification failed,unable_to_verify_identity,verify_my_identity,False
It is impossible to verify my identity,unable_to_verify_identity,verify_my_identity,False
The app doesn't know it's me.,unable_to_verify_identity,edit_personal_details,False
Help my verify my id.,unable_to_verify_identity,verify_my_identity,False
I am not being recognized by the app.,unable_to_verify_identity,card_not_working,False
The app will not let me into my account.,unable_to_verify_identity,lost_or_stolen_phone,False
I am having trouble proving my identity.,unable_to_verify_identity,verify_my_identity,False
I can't verify my identity.,unable_to_verify_identity,verify_my_identity,False
I am having difficulties to verify my identity.,unable_to_verify_identity,verify_my_identity,False
The app doesn't believe that I am me,unable_to_verify_identity,why_verify_identity,False
What do i need to verify my id?,unable_to_verify_identity,verify_my_identity,False
How do I show this stupid system that this is really my identity?,unable_to_verify_identity,verify_my_identity,False
I a having trouble proving my identity,unable_to_verify_identity,verify_my_identity,False
How long will it take for my ID to verify?,unable_to_verify_identity,verify_my_identity,False
Why am I not able to verify my id?,unable_to_verify_identity,verify_my_identity,False
It doesn't let me verify my identity.,unable_to_verify_identity,verify_my_identity,False
Why am I having trouble verifying my id?,unable_to_verify_identity,verify_my_identity,False
I am having issues with identity verification,unable_to_verify_identity,verify_my_identity,False
The app won't let me log in as myself.,unable_to_verify_identity,lost_or_stolen_phone,False
Why can't I verify my id?,unable_to_verify_identity,passcode_forgotten,False
for some reason I am having a problem with verifying my identity.,unable_to_verify_identity,verify_my_identity,False
What do I do with my card PIN?,get_physical_card,change_pin,False
I do not have my pin,get_physical_card,pin_blocked,False
Are PIN separately?,get_physical_card,change_pin,False
How do I set-up my PIN for the new card?,get_physical_card,change_pin,False
How do I find my card PIN?,get_physical_card,pin_blocked,False
is my card PIN saved in the app,get_physical_card,change_pin,False
I don't know where to look to find my PIN.,get_physical_card,change_pin,False
where in the app can i find out about my new pin,get_physical_card,change_pin,False
Where in the app can I find my PIN?,get_physical_card,change_pin,False
I just got my new card but am not sure how to check its PIN.,get_physical_card,change_pin,False
do i need a pin,get_physical_card,pin_blocked,False
"If I need a PIN for my card, where is it located?",get_physical_card,change_pin,False
what is my card PIN,get_physical_card,change_pin,False
And what about the Card's PIN?,get_physical_card,change_pin,False
About this card PIN?,get_physical_card,pin_blocked,False
I received my card but not my PIN.,get_physical_card,card_arrival,False
Why can't I see my PIN?,get_physical_card,pin_blocked,False
what is the process for setting up a pin,get_physical_card,change_pin,False
Does my PIN come with my card?,get_physical_card,activate_my_card,False
Where can I find the card PIN?,get_physical_card,pin_blocked,False
Why isn't my PIN available yet?,get_physical_card,pin_blocked,False
Is my PIN located on my account somewhere?,get_physical_card,change_pin,False
"Please help in finding my card PIN, thank you!",get_physical_card,pin_blocked,False
Where is my PIN number located?,get_physical_card,change_pin,False
I still don't have my pin.,get_physical_card,pin_blocked,False
So what about the card PIN?,get_physical_card,change_pin,False
I cannot locate the card PIN.,get_physical_card,pin_blocked,False
I need my PIN,get_physical_card,pin_blocked,False
Where can I find my PIN?,get_physical_card,pin_blocked,False
When do I receive my PIN,get_physical_card,change_pin,False
Help me find my card pin!,get_physical_card,pin_blocked,False
Is PIN delivered separately?,get_physical_card,change_pin,False
I can not find my card pin.,get_physical_card,change_pin,False
What do I need to do for a PIN?,get_physical_card,change_pin,False
Why can't I find my PIN?,get_physical_card,pin_blocked,False
where can user find pin?,get_physical_card,change_pin,False
I like to Mastercard rather than Visa.,visa_or_mastercard,apple_pay_or_google_pay,False
Do you guys accept mastercard or visa?,visa_or_mastercard,supported_cards_and_currencies,False
How to decide if I get a Visa or Mastercard?,visa_or_mastercard,card_acceptance,False
What steps must I follow to get a Visa credit card?,visa_or_mastercard,order_physical_card,False
What do I have to do to get a Visa credit card?,visa_or_mastercard,order_physical_card,False
May I choose between Visa and Mastercard?,visa_or_mastercard,activate_my_card,False
Am I allowed to use any card to make a payment?,visa_or_mastercard,supported_cards_and_currencies,False
What are the available cards?,visa_or_mastercard,supported_cards_and_currencies,False
Am I able to choose my card?,visa_or_mastercard,get_physical_card,False
Hello. Can you tell me if you use Visa or Mastercard?,visa_or_mastercard,card_acceptance,False
I'd like more information about choosing a Visa or Mastercard.,visa_or_mastercard,get_physical_card,False
What major card payments are accepted?,visa_or_mastercard,card_acceptance,False
Is Visa or Mastercard available?,visa_or_mastercard,activate_my_card,False
How can I top up my account with a card?,topping_up_by_card,top_up_by_card_charge,False
What is the process for using my credit card to transfer money?,topping_up_by_card,transfer_into_account,False
How do I top up my card using your app? I'm new to this.,topping_up_by_card,automatic_top_up,False
Can friends add to my account,topping_up_by_card,receiving_money,False
Can I top up using my car?,topping_up_by_card,automatic_top_up,False
Why can't I see my topup in my wallet anymore?,topping_up_by_card,pending_top_up,False
Use credit card to transfer money,topping_up_by_card,transfer_into_account,False
How do my friends top up my account,topping_up_by_card,automatic_top_up,False
"I followed the instructions to transfer money using my card, but then the money disappeared and I don't know what happened.",topping_up_by_card,failed_transfer,False
Where's the money that got charged to my card? It's not showing up in my account balance,topping_up_by_card,pending_top_up,False
how can i top up?,topping_up_by_card,top_up_by_cash_or_cheque,False
"I am missing some funds from my account - I tried to transfer them using my credit card number, and it disappeared.",topping_up_by_card,transfer_into_account,False
I have friends that would like to top-up my account is that possible?,topping_up_by_card,automatic_top_up,False
How do I transfer money using a credit card?,topping_up_by_card,transfer_into_account,False
Can I give my friends access to my account so they can top it up for me?,topping_up_by_card,pending_top_up,False
"I did a top-up, but I'm not seeing it in my wallet yet.",topping_up_by_card,pending_top_up,False
"i know i entered the right info, but my top up isn't in my balance",topping_up_by_card,pending_top_up,False
Will my friend be able to top off my account?,topping_up_by_card,automatic_top_up,False
Is there a way to transfer funds directly from my card?,topping_up_by_card,transfer_into_account,False
Why isn't my top up showing on my wallet?,topping_up_by_card,top_up_failed,False
"I tried to top up using my card, but now the money just disappeared!",topping_up_by_card,top_up_reverted,False
Help me transfer money to my credit card.,topping_up_by_card,transfer_into_account,False
I tried to use my card to top up but all of the money has disappeared.,topping_up_by_card,top_up_reverted,False
Is it possible to use my credit card to transfer money?,topping_up_by_card,transfer_into_account,False
How can someone add money to my account?,topping_up_by_card,automatic_top_up,False
Cannot access my top up.,topping_up_by_card,pending_top_up,False
Are my friends able to add funds to my account?,topping_up_by_card,verify_source_of_funds,False
Can I transfer money to my credit card?,topping_up_by_card,transfer_into_account,False
Who else can top up my account,topping_up_by_card,automatic_top_up,False
Why is my money gone right when I attempted to top up,topping_up_by_card,top_up_reverted,False
How do i transfer money using my credit card?,topping_up_by_card,transfer_into_account,False
My friends want to top up my account,topping_up_by_card,automatic_top_up,False
Who can top up my accounts?,topping_up_by_card,automatic_top_up,False
show me how to top up with my card,topping_up_by_card,verify_top_up,False
I topped up my card but the money disappeared.,topping_up_by_card,top_up_failed,False
Why don't I see my top up in my wallet?,topping_up_by_card,pending_top_up,False
Why can't I see the top-up amount I just added to my account?,topping_up_by_card,pending_top_up,False
Are my friends able to top up my account?,topping_up_by_card,automatic_top_up,False
How can i get multiple disposble cards.,disposable_card_limits,get_disposable_virtual_card,False
Can I make many disposable cards per day?,disposable_card_limits,card_linking,False
How do I make more than one disposable card in a day?,disposable_card_limits,get_disposable_virtual_card,False
what is the disposable cards limit?,disposable_card_limits,edit_personal_details,False
What's the most disposable cards I can have?,disposable_card_limits,get_disposable_virtual_card,False
Do these virtual cards have any caps on using them?,disposable_card_limits,getting_virtual_card,False
How many card payments can I use on a disposable card?,disposable_card_limits,card_payment_not_recognised,False
What if I need multiple disposable cards?,disposable_card_limits,get_disposable_virtual_card,False
"If I have more than one disposable card, can I make five payments on each of them?",disposable_card_limits,getting_spare_card,False
What is the maximum number of transactions I can make with one card?,disposable_card_limits,getting_spare_card,False
I have to have several disposable cards per day.,disposable_card_limits,get_disposable_virtual_card,False
How can I create many temporary cards daily?,disposable_card_limits,activate_my_card,False
How many disposable cards can I make in a single day?,disposable_card_limits,card_arrival,False
Can you explain the virtual cards limit?,disposable_card_limits,get_disposable_virtual_card,False
How many disposable virtual cards can I have?,disposable_card_limits,getting_virtual_card,False
I need to create several disposable cards per day.,disposable_card_limits,get_disposable_virtual_card,False
Are there any hindrances to using a disposable virtual card?,disposable_card_limits,get_disposable_virtual_card,False
How many virtual cards do I get?,disposable_card_limits,getting_virtual_card,False
How many times can I use a disposable card?,disposable_card_limits,activate_my_card,False
What can I use a virtual disposable card for?,disposable_card_limits,get_disposable_virtual_card,False
What are the limits for disposable virtual cards?,disposable_card_limits,get_disposable_virtual_card,False
What are the limits to using disposable virtual cards?,disposable_card_limits,get_disposable_virtual_card,False
How many times can I use the disposable virtual card I have?,disposable_card_limits,get_disposable_virtual_card,False
someone is using my account,compromised_card,terminate_account,False
Someone I don't know has used my card without permission.,compromised_card,lost_or_stolen_card,False
My card was used without my permission.,compromised_card,card_not_working,False
Can I freeze my card right now?,compromised_card,card_not_working,False
Freeze my account it's been hacked.,compromised_card,terminate_account,False
"There are transactions I didn't make, someone else must have used my card.",compromised_card,card_payment_not_recognised,False
Can you freeze my card because someone used it while I was out of town. I did not make these purchases.,compromised_card,card_payment_fee_charged,False
Someone is using my account to do online shopping! Please freeze it asap,compromised_card,card_not_working,False
What do I do to stop unauthorized transactions on my card? I was never in the place from which the transactions on my bill were made and I never made them. Please help!,compromised_card,lost_or_stolen_card,False
What do I do if I think my card was improperly used?,compromised_card,card_not_working,False
How can I stop fraud on my account right now?,compromised_card,verify_my_identity,False
"I think my identity has been stolen, can you check on unauthorized charges?",compromised_card,verify_my_identity,False
I think someone else is using my card.  There are transactions I didn't make.,compromised_card,edit_personal_details,False
"I don't recognize some of the transactions on my card, I think someone must have gotten my card info and used it.",compromised_card,card_payment_not_recognised,False
Can I use app to freeze account and dispute fraud?,compromised_card,verify_my_identity,False
My card is being used online to make a bunch of purchases! Someone else is using it fraudulently. Can you help me freeze it?,compromised_card,card_not_working,False
It seems someone used my card! There are a few transactions from a small town in the middle of nowhere that I definitely have not made! Please prevent them from using it immediately!,compromised_card,card_acceptance,False
How do I freeze my card using the app?,compromised_card,change_pin,False
What should I do if I think that someone else may be using my card.,compromised_card,lost_or_stolen_card,False
"The transactions showing up are strange, I think my card was used without me knowing.",compromised_card,card_payment_not_recognised,False
How do I freeze my account?,compromised_card,terminate_account,False
How do I freeze my card? I think someone is using it to make a bunch of online transactions.,compromised_card,card_swallowed,False
I think someone got my card details and used it because there are transactions i don't recognize. What do I do now?,compromised_card,card_payment_not_recognised,False
Someone else used my card!,compromised_card,lost_or_stolen_card,False
I believe someone is using my card without my agreement!,compromised_card,lost_or_stolen_card,False
"If I feel someone has my card information, can I get a new card?",compromised_card,getting_spare_card,False
"There are a few transaction that I don't recognize, I think someone managed to get my card details and use it.",compromised_card,card_payment_not_recognised,False
I think someone has access to my card numbers that shouldn't.,compromised_card,lost_or_stolen_card,False
I think my child used my card while I wasn't home.,compromised_card,activate_my_card,False
Can I use app to freeze my card and dispute fraud?,compromised_card,lost_or_stolen_card,False
"Someone else is using my card, freeze it.",compromised_card,card_swallowed,False
Do all ATMs take this card?,atm_support,card_acceptance,False
Which ATMs accept this card?,atm_support,request_refund,False
Is there a list of ATM machines?,atm_support,activate_my_card,False
How do I know which ATMs will accept this card?,atm_support,card_acceptance,False
Is there any nearby ATM's?,atm_support,cash_withdrawal_charge,False
What ATMs is the card okay to use at?,atm_support,request_refund,False
How can I withdraw money?,atm_support,cash_withdrawal_not_recognised,False
How many miles away is the ATM?,atm_support,edit_personal_details,False
From where can I withdraw?,atm_support,cash_withdrawal_charge,False
Can I get cash with this card anywhere?,atm_support,country_support,False
Are there any ATM machines near me?,atm_support,cash_withdrawal_charge,False
What ATMs can I withdraw money from?,atm_support,change_pin,False
Where can I withdrawal my money?,atm_support,cash_withdrawal_not_recognised,False
At which ATMs can I use this card?,atm_support,receiving_money,False
Is there places where I can't withdraw money?,atm_support,pending_cash_withdrawal,False
locations to withdraw money,atm_support,cash_withdrawal_not_recognised,False
what is this charge on my account,direct_debit_payment_not_recognised,card_payment_not_recognised,False
"im so mad right now. theres several charges that I think my x boyfriend made on my card. the companys on the website wouldn't refund me my money, they told me to contact my bank. DO something please.",direct_debit_payment_not_recognised,declined_card_payment,False
someone stole my money,direct_debit_payment_not_recognised,card_payment_not_recognised,False
Weird charges are appearing in my debit account.,direct_debit_payment_not_recognised,extra_charge_on_statement,False
"Even though it's late, I wanted to see about disputing a charge. I was just looking through my transactions over the past couple of months and noticed a pretty large amount that was not completed by me. Is this possibly something I can still do.",direct_debit_payment_not_recognised,pending_card_payment,False
"There was a transaction from two weeks ago from a business that I don't know. I'm fairly certain it wasn't me who made it, but is it an option to trace it to confirm?",direct_debit_payment_not_recognised,verify_source_of_funds,False
Unknown direct deposit,direct_debit_payment_not_recognised,verify_source_of_funds,False
"A couple weeks ago some money was deducted from my account by some seller that I don't remember. I'm pretty sure I didn't do that, but is it possible to trace back who that is just to make sure?",direct_debit_payment_not_recognised,verify_source_of_funds,False
I am concerned about the security in my account and would like to make a dispute.,direct_debit_payment_not_recognised,unable_to_verify_identity,False
I was charged on my account that shouldn't be there.,direct_debit_payment_not_recognised,transfer_fee_charged,False
Why was my account deducted from a seller when I didn't approve of it?,direct_debit_payment_not_recognised,declined_card_payment,False
I lost my password,passcode_forgotten,pin_blocked,False
I forgot my password,passcode_forgotten,pin_blocked,False
I forgot my code to get into the app.,passcode_forgotten,lost_or_stolen_card,False
This is very frustrating. I can't get my card to work on any ATM I try and I've tried 3 of them so far. What's going on? Can you please fix this issue immediately?,declined_cash_withdrawal,declined_card_payment,False
The ATM keeps declining my card. I tried at a couple different ATMs. Can you tell me if there's a problem with my account?,declined_cash_withdrawal,pending_cash_withdrawal,False
I want to know why I have been unable to withdrawn funds.,declined_cash_withdrawal,balance_not_updated_after_bank_transfer,False
"I need your help to check my account, please! My card keeps being declined at the ATM, and I've already tried two different ones!",declined_cash_withdrawal,declined_card_payment,False
"Hi, My card withdrawal was declined this morning. It was working fine till yesterday. Please check and inform me.",declined_cash_withdrawal,declined_card_payment,False
"Hi, I was trying to use my card but it was declining by ATM. I have cross checked with two different ATMs but i was facing the same issue. Could you please check my account.",declined_cash_withdrawal,declined_card_payment,False
The ATM is declining my card. I tried at two different ATMs. Can you tell me if there's anything wrong with my account?,declined_cash_withdrawal,card_swallowed,False
The withdrawal was declined I am unsure as to why this happened?,declined_cash_withdrawal,pending_cash_withdrawal,False
What are some reasons that would cause ATM machines to decline my card? It has happened to me multiple times!,declined_cash_withdrawal,declined_card_payment,False
My ATM transaction was unsuccessful.,declined_cash_withdrawal,declined_transfer,False
The ATM keeps declining my card. I tried at two different ATMs. Can you tell me if there's an issue with my account?,declined_cash_withdrawal,pending_cash_withdrawal,False
"Oh my goodness, my card has been declined twice at ATM! I tried two different ATM, but each one declined my card! Can you tell me what's going on with my account?",declined_cash_withdrawal,declined_transfer,False
Is there a reason that the ATM declined my transaction?,declined_cash_withdrawal,failed_transfer,False
How long does an item I bought show as pending?,pending_card_payment,pending_transfer,False
How long do card transactions take to clear?,pending_card_payment,card_delivery_estimate,False
what does pending mean?,pending_card_payment,pending_transfer,False
"I was double charged, and the second charge is showing as ""pending"". How long will it be before I get my money back once the second charge has been refunded?",pending_card_payment,transaction_charged_twice,False
"I have waited 15 days, but my payment still hasn't cleared.",pending_card_payment,declined_card_payment,False
What does a pending transaction mean?,pending_card_payment,pending_transfer,False
"If my phone is missing, can I block someone from using the app?",lost_or_stolen_phone,pin_blocked,False
Can I used my card even if my phone has been stolen?,lost_or_stolen_phone,lost_or_stolen_card,False
my phone was taken! can you place cancel my account so no one uses it,lost_or_stolen_phone,terminate_account,False
I lost my phone and would like to freeze my accounts.,lost_or_stolen_phone,terminate_account,False
"lost phone, can i still access account?",lost_or_stolen_phone,transfer_into_account,False
I was mugged and everything taken.  What do I do to protect my account?,lost_or_stolen_phone,lost_or_stolen_card,False
I got mugged yesterday and lost access to the app. I need to regain it.,lost_or_stolen_phone,passcode_forgotten,False
Someone stole my cards!,lost_or_stolen_phone,lost_or_stolen_card,False
I can't find my phone but it has all my credit card information.,lost_or_stolen_phone,lost_or_stolen_card,False
I got mugged yesterday and can't use the app.,lost_or_stolen_phone,card_not_working,False
"I wasn't charged the correct amount for an item I purchased, how can I fix this?",request_refund,card_payment_not_recognised,False
Please stop my purchase.,request_refund,terminate_account,False
I need a refund?,request_refund,Refund_not_showing_up,False
"I am unhappy with my purchase, how do I cancel the order?",request_refund,cancel_transfer,False
I want this amount reversed out of my account.,request_refund,cancel_transfer,False
I want to reverse a purchase. Can I cancel it?,request_refund,cancel_transfer,False
I would like to cancel a payment. I purchased something several days ago and i still have not received it.,request_refund,cancel_transfer,False
I need to cancel a purchase I made.,request_refund,cancel_transfer,False
Good morning. I tried to make a purchase with my credit card last night and again this morning. Both times it was declined. Can you investigate?,declined_transfer,pending_card_payment,False
"How can I fix my card, it got declined twice.",declined_transfer,declined_card_payment,False
My transfers are being declined. IT has always worked for me but now it's declining my card. I've tried several times.,declined_transfer,failed_transfer,False
The card got declined twice when I tried to use it to buy something online yesterday.,declined_transfer,reverted_card_payment?,False
How do I contact customer support about a transfer?,declined_transfer,failed_transfer,False
Why was I unable to do a transfer?,declined_transfer,failed_transfer,False
Trouble transferring transaction contact for help,declined_transfer,failed_transfer,False
When I try and to buy something using my card it keeps getting declined.,declined_transfer,declined_card_payment,False
