true_label,prediction,count
card_acceptance,edit_personal_details,1
transaction_charged_twice,declined_cash_withdrawal,1
transaction_charged_twice,declined_transfer,1
transaction_charged_twice,exchange_charge,1
transaction_charged_twice,exchange_via_app,1
transaction_charged_twice,extra_charge_on_statement,1
transaction_charged_twice,lost_or_stolen_card,1
transaction_charged_twice,reverted_card_payment?,1
transaction_charged_twice,top_up_reverted,1
transaction_charged_twice,verify_my_identity,1
transaction_charged_twice,wrong_amount_of_cash_received,1
transfer_fee_charged,apple_pay_or_google_pay,1
transfer_fee_charged,country_support,1
contactless_not_working,card_swallowed,1
contactless_not_working,declined_card_payment,1
contactless_not_working,edit_personal_details,1
contactless_not_working,lost_or_stolen_phone,1
transfer_not_received_by_recipient,balance_not_updated_after_bank_transfer,1
transfer_not_received_by_recipient,country_support,1
transfer_not_received_by_recipient,pending_card_payment,1
transfer_not_received_by_recipient,top_up_by_cash_or_cheque,1
transfer_fee_charged,exchange_via_app,1
cancel_transfer,apple_pay_or_google_pay,1
cancel_transfer,failed_transfer,1
cancel_transfer,pending_top_up,1
cancel_transfer,pending_transfer,1
cancel_transfer,receiving_money,1
card_about_to_expire,card_about_to_expire,1
card_about_to_expire,card_arrival,1
card_about_to_expire,edit_personal_details,1
card_about_to_expire,lost_or_stolen_phone,1
transfer_fee_charged,failed_transfer,1
transfer_fee_charged,top_up_by_cash_or_cheque,1
balance_not_updated_after_cheque_or_cash_deposit,verify_my_identity,1
balance_not_updated_after_cheque_or_cash_deposit,verify_source_of_funds,1
balance_not_updated_after_cheque_or_cash_deposit,why_verify_identity,1
beneficiary_not_allowed,atm_support,1
beneficiary_not_allowed,declined_transfer,1
beneficiary_not_allowed,edit_personal_details,1
beneficiary_not_allowed,top_up_reverted,1
beneficiary_not_allowed,why_verify_identity,1
transfer_timing,top_up_by_cash_or_cheque,1
unable_to_verify_identity,activate_my_card,1
unable_to_verify_identity,compromised_card,1
transfer_into_account,balance_not_updated_after_bank_transfer,1
transfer_into_account,card_swallowed,1
transfer_into_account,exchange_via_app,1
transfer_into_account,lost_or_stolen_phone,1
transfer_into_account,transfer_into_account,1
declined_cash_withdrawal,apple_pay_or_google_pay,1
declined_cash_withdrawal,balance_not_updated_after_cheque_or_cash_deposit,1
declined_cash_withdrawal,pending_cash_withdrawal,1
declined_cash_withdrawal,pending_transfer,1
declined_cash_withdrawal,why_verify_identity,1
declined_transfer,activate_my_card,1
declined_transfer,card_acceptance,1
declined_transfer,card_swallowed,1
declined_transfer,declined_cash_withdrawal,1
compromised_card,transaction_charged_twice,1
compromised_card,why_verify_identity,1
contactless_not_working,card_acceptance,1
transfer_timing,lost_or_stolen_phone,1
balance_not_updated_after_cheque_or_cash_deposit,edit_personal_details,1
balance_not_updated_after_cheque_or_cash_deposit,pending_transfer,1
balance_not_updated_after_cheque_or_cash_deposit,top_up_by_bank_transfer_charge,1
atm_support,visa_or_mastercard,1
automatic_top_up,verify_top_up,1
automatic_top_up,why_verify_identity,1
balance_not_updated_after_bank_transfer,balance_not_updated_after_cheque_or_cash_deposit,1
unable_to_verify_identity,lost_or_stolen_card,1
unable_to_verify_identity,pin_blocked,1
verify_my_identity,atm_support,1
verify_my_identity,card_swallowed,1
verify_my_identity,edit_personal_details,1
balance_not_updated_after_bank_transfer,failed_transfer,1
balance_not_updated_after_bank_transfer,lost_or_stolen_phone,1
balance_not_updated_after_bank_transfer,pending_top_up,1
balance_not_updated_after_bank_transfer,top_up_by_cash_or_cheque,1
balance_not_updated_after_bank_transfer,transfer_into_account,1
balance_not_updated_after_bank_transfer,verify_my_identity,1
declined_card_payment,top_up_by_cash_or_cheque,1
virtual_card_not_working,card_swallowed,1
virtual_card_not_working,contactless_not_working,1
virtual_card_not_working,exchange_rate,1
virtual_card_not_working,extra_charge_on_statement,1
virtual_card_not_working,pending_card_payment,1
virtual_card_not_working,pending_top_up,1
virtual_card_not_working,receiving_money,1
balance_not_updated_after_cheque_or_cash_deposit,card_swallowed,1
balance_not_updated_after_cheque_or_cash_deposit,country_support,1
balance_not_updated_after_cheque_or_cash_deposit,declined_card_payment,1
verify_my_identity,exchange_via_app,1
verify_source_of_funds,cash_withdrawal_not_recognised,1
verify_source_of_funds,verify_top_up,1
verify_top_up,activate_my_card,1
verify_top_up,beneficiary_not_allowed,1
atm_support,fiat_currency_support,1
activate_my_card,pending_card_payment,1
visa_or_mastercard,edit_personal_details,1
visa_or_mastercard,pending_card_payment,1
visa_or_mastercard,pending_transfer,1
visa_or_mastercard,receiving_money,1
apple_pay_or_google_pay,card_payment_fee_charged,1
apple_pay_or_google_pay,card_swallowed,1
apple_pay_or_google_pay,extra_charge_on_statement,1
apple_pay_or_google_pay,pending_card_payment,1
apple_pay_or_google_pay,pin_blocked,1
atm_support,activate_my_card,1
Refund_not_showing_up,why_verify_identity,1
wrong_exchange_rate_for_cash_withdrawal,fiat_currency_support,1
wrong_exchange_rate_for_cash_withdrawal,lost_or_stolen_phone,1
country_support,beneficiary_not_allowed,1
country_support,card_arrival,1
get_disposable_virtual_card,country_support,1
why_verify_identity,unable_to_verify_identity,1
wrong_amount_of_cash_received,atm_support,1
wrong_amount_of_cash_received,cash_withdrawal_charge,1
wrong_amount_of_cash_received,declined_cash_withdrawal,1
wrong_amount_of_cash_received,edit_personal_details,1
wrong_amount_of_cash_received,failed_transfer,1
Refund_not_showing_up,edit_personal_details,1
wrong_exchange_rate_for_cash_withdrawal,top_up_by_bank_transfer_charge,1
wrong_exchange_rate_for_cash_withdrawal,top_up_by_cash_or_cheque,1
wrong_exchange_rate_for_cash_withdrawal,transaction_charged_twice,1
wrong_exchange_rate_for_cash_withdrawal,why_verify_identity,1
Refund_not_showing_up,exchange_via_app,1
Refund_not_showing_up,country_support,1
activate_my_card,card_payment_not_recognised,1
activate_my_card,exchange_via_app,1
